order_item_id,order_id,product_id,quantity,unit_price,line_total
OI000576,ORD000373,PROD0003,1,2559,2559
OI000577,ORD000374,PROD0003,1,2559,2559
OI000578,ORD000375,PROD0012,1,989,989
OI000579,ORD000375,PROD0014,1,2179,2179
OI000580,ORD000376,PROD0009,1,1599,1599
OI000581,ORD000377,PROD0029,3,509,1527
OI000582,ORD000377,PROD0020,1,1939,1939
OI000583,ORD000377,PROD0004,1,1199,1199
OI000584,ORD000378,PROD0004,3,1199,3597
OI000585,ORD000379,PROD0022,1,1659,1659
OI000586,ORD000380,PROD0003,1,2559,2559
OI000587,ORD000380,PROD0014,2,2179,4358
OI000588,ORD000381,PROD0002,1,3029,3029
OI000589,ORD000381,PROD0037,3,189,567
OI000590,ORD000382,PROD0032,1,1119,1119
OI000591,ORD000383,PROD0003,1,2559,2559
OI000592,ORD000384,PROD0031,1,1129,1129
OI000593,ORD000384,PROD0017,2,3049,6098
OI000594,ORD000385,PROD0027,1,399,399
OI000595,ORD000385,PROD0001,1,4529,4529
OI000596,ORD000386,PROD0036,1,129,129
OI000597,ORD000386,PROD0031,1,1129,1129
OI000598,ORD000387,PROD0008,1,4749,4749
OI000599,ORD000387,PROD0018,1,1959,1959
OI000600,ORD000388,PROD0013,1,549,549
OI000601,ORD000389,PROD0027,1,399,399
OI000602,ORD000390,PROD0007,1,4319,4319
OI000603,ORD000391,PROD0008,1,4749,4749
OI000604,ORD000392,PROD0019,1,2469,2469
OI000605,ORD000392,PROD0009,1,1599,1599
OI000606,ORD000393,PROD0009,1,1599,1599
OI000607,ORD000394,PROD0010,1,2449,2449
OI000608,ORD000395,PROD0008,1,4749,4749
OI000609,ORD000396,PROD0004,1,1199,1199
OI000610,ORD000396,PROD0012,1,989,989
OI000611,ORD000397,PROD0034,1,629,629
OI000612,ORD000397,PROD0038,1,459,459
OI000613,ORD000397,PROD0012,1,989,989
OI000614,ORD000397,PROD0014,1,2179,2179
OI000615,ORD000398,PROD0006,1,3799,3799
OI000616,ORD000399,PROD0037,1,189,189
OI000617,ORD000399,PROD0009,1,1599,1599
OI000618,ORD000400,PROD0023,1,2179,2179
OI000619,ORD000401,PROD0008,2,4749,9498
OI000620,ORD000401,PROD0033,1,2249,2249
OI000621,ORD000402,PROD0020,1,1939,1939
OI000622,ORD000402,PROD0028,1,569,569
OI000623,ORD000403,PROD0005,1,4119,4119
OI000624,ORD000404,PROD0022,2,1659,3318
OI000625,ORD000405,PROD0012,1,989,989
OI000626,ORD000406,PROD0009,1,1599,1599
OI000627,ORD000406,PROD0023,1,2179,2179
OI000628,ORD000407,PROD0033,1,2249,2249
OI000629,ORD000407,PROD0025,1,409,409
OI000630,ORD000407,PROD0015,1,879,879
OI000631,ORD000408,PROD0017,1,3049,3049
OI000632,ORD000409,PROD0015,1,879,879
OI000633,ORD000409,PROD0018,1,1959,1959
OI000634,ORD000410,PROD0027,1,399,399
OI000635,ORD000411,PROD0027,1,399,399
OI000636,ORD000411,PROD0014,1,2179,2179
OI000637,ORD000412,PROD0032,1,1119,1119
OI000638,ORD000412,PROD0002,2,3029,6058
OI000639,ORD000412,PROD0006,2,3799,7598
OI000640,ORD000413,PROD0007,1,4319,4319
OI000641,ORD000414,PROD0009,1,1599,1599
OI000642,ORD000414,PROD0012,1,989,989
OI000643,ORD000415,PROD0012,1,989,989
OI000644,ORD000416,PROD0011,1,2119,2119
OI000645,ORD000416,PROD0035,1,69,69
OI000646,ORD000417,PROD0012,1,989,989
OI000647,ORD000417,PROD0004,1,1199,1199
OI000648,ORD000418,PROD0030,1,2669,2669
OI000649,ORD000419,PROD0004,1,1199,1199
OI000650,ORD000419,PROD0024,1,889,889
OI000651,ORD000420,PROD0011,1,2119,2119
OI000652,ORD000420,PROD0020,1,1939,1939
OI000653,ORD000421,PROD0035,1,69,69
OI000654,ORD000422,PROD0026,1,319,319
OI000655,ORD000422,PROD0001,1,4529,4529
OI000656,ORD000423,PROD0024,1,889,889
OI000657,ORD000423,PROD0035,1,69,69
OI000658,ORD000424,PROD0018,1,1959,1959
OI000659,ORD000425,PROD0012,1,989,989
OI000660,ORD000425,PROD0005,1,4119,4119
OI000661,ORD000426,PROD0028,1,569,569
OI000662,ORD000427,PROD0019,2,2469,4938
OI000663,ORD000428,PROD0036,1,129,129
OI000664,ORD000428,PROD0025,1,409,409
OI000665,ORD000429,PROD0028,1,569,569
OI000666,ORD000430,PROD0024,1,889,889
OI000667,ORD000431,PROD0032,1,1119,1119
OI000668,ORD000431,PROD0014,1,2179,2179
OI000669,ORD000431,PROD0012,1,989,989
OI000670,ORD000432,PROD0037,1,189,189
OI000671,ORD000432,PROD0011,1,2119,2119
OI000672,ORD000433,PROD0002,1,3029,3029
OI000673,ORD000434,PROD0011,1,2119,2119
OI000674,ORD000434,PROD0018,3,1959,5877
OI000675,ORD000435,PROD0024,2,889,1778
OI000676,ORD000436,PROD0021,1,549,549
OI000677,ORD000437,PROD0033,3,2249,6747
OI000678,ORD000437,PROD0001,3,4529,13587
OI000679,ORD000438,PROD0019,1,2469,2469
OI000680,ORD000439,PROD0028,1,569,569
OI000681,ORD000440,PROD0035,1,69,69
OI000682,ORD000440,PROD0024,1,889,889
OI000683,ORD000441,PROD0013,1,549,549
OI000684,ORD000442,PROD0017,1,3049,3049
OI000685,ORD000443,PROD0032,1,1119,1119
OI000686,ORD000444,PROD0006,1,3799,3799
OI000687,ORD000445,PROD0006,1,3799,3799
OI000688,ORD000446,PROD0016,1,309,309
OI000689,ORD000446,PROD0013,1,549,549
OI000690,ORD000447,PROD0020,1,1939,1939
OI000691,ORD000448,PROD0024,1,889,889
OI000692,ORD000449,PROD0001,1,4529,4529
OI000693,ORD000449,PROD0003,1,2559,2559
OI000694,ORD000450,PROD0015,1,879,879
OI000695,ORD000451,PROD0026,1,319,319
OI000696,ORD000452,PROD0003,1,2559,2559
OI000697,ORD000453,PROD0030,1,2669,2669
OI000698,ORD000454,PROD0012,1,989,989
OI000699,ORD000455,PROD0017,1,3049,3049
OI000700,ORD000456,PROD0010,1,2449,2449
OI000701,ORD000456,PROD0029,1,509,509
OI000702,ORD000456,PROD0023,2,2179,4358
OI000703,ORD000456,PROD0003,1,2559,2559
OI000704,ORD000457,PROD0015,2,879,1758
OI000705,ORD000458,PROD0009,1,1599,1599
OI000706,ORD000459,PROD0021,3,549,1647
OI000707,ORD000459,PROD0016,1,309,309
OI000708,ORD000460,PROD0020,1,1939,1939
OI000709,ORD000461,PROD0030,1,2669,2669
OI000710,ORD000461,PROD0020,1,1939,1939
OI000711,ORD000462,PROD0009,1,1599,1599
OI000712,ORD000462,PROD0010,1,2449,2449
OI000713,ORD000463,PROD0021,1,549,549
OI000714,ORD000464,PROD0008,1,4749,4749
OI000715,ORD000464,PROD0035,1,69,69
OI000716,ORD000464,PROD0004,1,1199,1199
OI000717,ORD000465,PROD0004,1,1199,1199
OI000718,ORD000465,PROD0015,1,879,879
OI000719,ORD000465,PROD0028,1,569,569
OI000720,ORD000466,PROD0022,2,1659,3318
OI000721,ORD000467,PROD0029,2,509,1018
OI000722,ORD000468,PROD0024,2,889,1778
OI000723,ORD000469,PROD0007,1,4319,4319
OI000724,ORD000470,PROD0026,1,319,319
OI000725,ORD000470,PROD0016,1,309,309
OI000726,ORD000471,PROD0013,1,549,549
OI000727,ORD000472,PROD0033,1,2249,2249
OI000728,ORD000472,PROD0023,1,2179,2179
OI000729,ORD000472,PROD0037,1,189,189
OI000730,ORD000473,PROD0023,1,2179,2179
OI000731,ORD000473,PROD0037,1,189,189
OI000732,ORD000474,PROD0032,2,1119,2238
OI000733,ORD000475,PROD0006,1,3799,3799
OI000734,ORD000475,PROD0015,1,879,879
OI000735,ORD000476,PROD0008,1,4749,4749
OI000736,ORD000477,PROD0026,1,319,319
OI000737,ORD000478,PROD0016,1,309,309
OI000738,ORD000479,PROD0036,1,129,129
OI000739,ORD000480,PROD0009,1,1599,1599
OI000740,ORD000481,PROD0032,3,1119,3357
OI000741,ORD000481,PROD0009,1,1599,1599
OI000742,ORD000481,PROD0024,3,889,2667
OI000743,ORD000481,PROD0029,1,509,509
OI000744,ORD000482,PROD0033,1,2249,2249
OI000745,ORD000483,PROD0014,3,2179,6537
OI000746,ORD000483,PROD0027,1,399,399
OI000747,ORD000484,PROD0018,1,1959,1959
OI000748,ORD000485,PROD0037,1,189,189
OI000749,ORD000485,PROD0012,1,989,989
OI000750,ORD000485,PROD0025,1,409,409
OI000751,ORD000485,PROD0011,1,2119,2119
OI000752,ORD000486,PROD0016,1,309,309
OI000753,ORD000487,PROD0006,1,3799,3799
OI000754,ORD000487,PROD0003,1,2559,2559
OI000755,ORD000488,PROD0019,2,2469,4938
OI000756,ORD000488,PROD0015,1,879,879
OI000757,ORD000489,PROD0014,1,2179,2179
OI000758,ORD000490,PROD0022,1,1659,1659
OI000759,ORD000491,PROD0028,1,569,569
OI000760,ORD000492,PROD0005,1,4119,4119
OI000761,ORD000493,PROD0023,1,2179,2179
OI000762,ORD000494,PROD0028,1,569,569
OI000763,ORD000494,PROD0033,2,2249,4498
OI000764,ORD000495,PROD0038,1,459,459
OI000765,ORD000496,PROD0024,1,889,889
OI000766,ORD000497,PROD0010,1,2449,2449
OI000767,ORD000498,PROD0002,1,3029,3029
OI000768,ORD000498,PROD0004,1,1199,1199
OI000769,ORD000499,PROD0035,1,69,69
OI000770,ORD000499,PROD0001,1,4529,4529
OI000771,ORD000499,PROD0037,1,189,189
OI000772,ORD000499,PROD0031,1,1129,1129
OI000773,ORD000500,PROD0010,1,2449,2449
OI000774,ORD000501,PROD0027,3,399,1197
OI000775,ORD000502,PROD0031,1,1129,1129
OI000776,ORD000502,PROD0030,1,2669,2669
OI000777,ORD000503,PROD0001,1,4529,4529
OI000778,ORD000504,PROD0016,1,309,309
OI000779,ORD000504,PROD0014,1,2179,2179
OI000780,ORD000505,PROD0026,2,319,638
OI000781,ORD000505,PROD0022,1,1659,1659
OI000782,ORD000506,PROD0031,1,1129,1129
OI000783,ORD000507,PROD0005,3,4119,12357
OI000784,ORD000508,PROD0018,1,1959,1959
OI000785,ORD000509,PROD0013,1,549,549
OI000786,ORD000509,PROD0029,1,509,509
OI000787,ORD000509,PROD0019,1,2469,2469
OI000788,ORD000510,PROD0024,1,889,889
OI000789,ORD000510,PROD0017,1,3049,3049
OI000790,ORD000511,PROD0037,2,189,378
OI000791,ORD000511,PROD0013,1,549,549
OI000792,ORD000511,PROD0014,1,2179,2179
OI000793,ORD000512,PROD0014,1,2179,2179
OI000794,ORD000513,PROD0036,1,129,129
OI000795,ORD000513,PROD0037,1,189,189
OI000796,ORD000513,PROD0030,1,2669,2669
OI000797,ORD000513,PROD0033,1,2249,2249
OI000798,ORD000514,PROD0014,1,2179,2179
OI000799,ORD000515,PROD0030,1,2669,2669
OI000800,ORD000516,PROD0013,1,549,549
OI000801,ORD000516,PROD0019,1,2469,2469
OI000802,ORD000517,PROD0034,1,629,629
OI000803,ORD000518,PROD0020,1,1939,1939
OI000804,ORD000519,PROD0036,1,129,129
OI000805,ORD000519,PROD0033,1,2249,2249
OI000806,ORD000520,PROD0031,1,1129,1129
OI000807,ORD000521,PROD0013,1,549,549
OI000808,ORD000521,PROD0007,1,4319,4319
OI000809,ORD000522,PROD0015,3,879,2637
OI000810,ORD000522,PROD0009,1,1599,1599
OI000811,ORD000522,PROD0031,1,1129,1129
OI000812,ORD000523,PROD0036,2,129,258
OI000813,ORD000523,PROD0021,1,549,549
OI000814,ORD000524,PROD0006,1,3799,3799
OI000815,ORD000525,PROD0031,2,1129,2258
OI000816,ORD000526,PROD0032,1,1119,1119
OI000817,ORD000526,PROD0010,1,2449,2449
OI000818,ORD000527,PROD0020,1,1939,1939
OI000819,ORD000527,PROD0001,1,4529,4529
OI000820,ORD000528,PROD0013,1,549,549
OI000821,ORD000529,PROD0033,3,2249,6747
OI000822,ORD000530,PROD0036,1,129,129
OI000823,ORD000530,PROD0012,1,989,989
OI000824,ORD000531,PROD0017,2,3049,6098
OI000825,ORD000532,PROD0023,1,2179,2179
OI000826,ORD000532,PROD0007,2,4319,8638
OI000827,ORD000533,PROD0012,1,989,989
OI000828,ORD000534,PROD0011,1,2119,2119
OI000829,ORD000534,PROD0021,1,549,549
OI000830,ORD000534,PROD0006,1,3799,3799
OI000831,ORD000535,PROD0003,1,2559,2559
OI000832,ORD000535,PROD0036,1,129,129
OI000833,ORD000535,PROD0013,1,549,549
OI000834,ORD000536,PROD0034,3,629,1887
OI000835,ORD000537,PROD0015,1,879,879
OI000836,ORD000537,PROD0038,1,459,459
OI000837,ORD000537,PROD0027,1,399,399
OI000838,ORD000537,PROD0019,3,2469,7407
OI000839,ORD000538,PROD0021,1,549,549
OI000840,ORD000538,PROD0025,1,409,409
OI000841,ORD000538,PROD0012,1,989,989
OI000842,ORD000538,PROD0003,1,2559,2559
OI000843,ORD000539,PROD0004,1,1199,1199
OI000844,ORD000540,PROD0029,1,509,509
OI000845,ORD000541,PROD0012,1,989,989
OI000846,ORD000541,PROD0036,1,129,129
OI000847,ORD000542,PROD0030,1,2669,2669
OI000848,ORD000542,PROD0022,1,1659,1659
OI000849,ORD000543,PROD0023,1,2179,2179
OI000850,ORD000544,PROD0032,1,1119,1119
OI000851,ORD000544,PROD0011,1,2119,2119
OI000852,ORD000544,PROD0003,1,2559,2559
OI000853,ORD000544,PROD0038,1,459,459
OI000854,ORD000545,PROD0035,1,69,69
OI000855,ORD000545,PROD0029,1,509,509
OI000856,ORD000546,PROD0033,1,2249,2249
OI000857,ORD000547,PROD0015,2,879,1758
OI000858,ORD000547,PROD0010,1,2449,2449
OI000859,ORD000548,PROD0007,1,4319,4319
OI000860,ORD000548,PROD0028,1,569,569
OI000861,ORD000549,PROD0030,1,2669,2669
OI000862,ORD000550,PROD0027,1,399,399
OI000863,ORD000551,PROD0008,3,4749,14247
OI000864,ORD000551,PROD0020,2,1939,3878
OI000865,ORD000552,PROD0031,1,1129,1129
OI000866,ORD000553,PROD0036,1,129,129
OI000867,ORD000553,PROD0004,1,1199,1199
OI000868,ORD000554,PROD0037,1,189,189
OI000869,ORD000554,PROD0012,2,989,1978
OI000870,ORD000555,PROD0036,1,129,129
OI000871,ORD000555,PROD0018,1,1959,1959
OI000872,ORD000555,PROD0007,1,4319,4319
OI000873,ORD000556,PROD0010,1,2449,2449
OI000874,ORD000556,PROD0020,1,1939,1939
OI000875,ORD000556,PROD0014,1,2179,2179
OI000876,ORD000557,PROD0010,1,2449,2449
OI000877,ORD000558,PROD0019,1,2469,2469
OI000878,ORD000558,PROD0009,2,1599,3198
OI000879,ORD000559,PROD0016,1,309,309
OI000880,ORD000559,PROD0008,1,4749,4749
OI000881,ORD000560,PROD0002,1,3029,3029
OI000882,ORD000561,PROD0016,1,309,309
OI000883,ORD000562,PROD0021,1,549,549
OI000884,ORD000563,PROD0002,1,3029,3029
OI000885,ORD000564,PROD0028,1,569,569
OI000886,ORD000565,PROD0022,1,1659,1659
OI000887,ORD000566,PROD0010,1,2449,2449
OI000888,ORD000567,PROD0020,1,1939,1939
OI000889,ORD000567,PROD0001,1,4529,4529
OI000890,ORD000568,PROD0020,2,1939,3878
OI000891,ORD000569,PROD0011,1,2119,2119
OI000892,ORD000570,PROD0006,1,3799,3799
OI000893,ORD000571,PROD0032,1,1119,1119
OI000894,ORD000571,PROD0018,1,1959,1959
OI000895,ORD000572,PROD0003,1,2559,2559
OI000896,ORD000573,PROD0008,3,4749,14247
OI000897,ORD000573,PROD0022,1,1659,1659
OI000898,ORD000573,PROD0037,2,189,378
OI000899,ORD000574,PROD0019,1,2469,2469
OI000900,ORD000575,PROD0013,1,549,549
OI000901,ORD000576,PROD0020,1,1939,1939
OI000902,ORD000577,PROD0011,1,2119,2119
OI000903,ORD000578,PROD0002,1,3029,3029
OI000904,ORD000579,PROD0038,1,459,459
OI000905,ORD000580,PROD0002,3,3029,9087
OI000906,ORD000580,PROD0034,1,629,629
OI000907,ORD000581,PROD0034,1,629,629
OI000908,ORD000581,PROD0024,1,889,889
OI000909,ORD000582,PROD0004,1,1199,1199
OI000910,ORD000583,PROD0009,1,1599,1599
OI000911,ORD000583,PROD0004,1,1199,1199
OI000912,ORD000584,PROD0032,1,1119,1119
OI000913,ORD000585,PROD0022,3,1659,4977
OI000914,ORD000585,PROD0029,1,509,509
OI000915,ORD000585,PROD0031,1,1129,1129
OI000916,ORD000586,PROD0011,2,2119,4238
OI000917,ORD000586,PROD0016,1,309,309
OI000918,ORD000586,PROD0012,1,989,989
OI000919,ORD000587,PROD0006,1,3799,3799
OI000920,ORD000588,PROD0008,1,4749,4749
OI000921,ORD000589,PROD0025,3,409,1227
OI000922,ORD000590,PROD0033,1,2249,2249
OI000923,ORD000591,PROD0002,1,3029,3029
OI000924,ORD000592,PROD0011,1,2119,2119
OI000925,ORD000593,PROD0020,1,1939,1939
OI000926,ORD000594,PROD0026,2,319,638
OI000927,ORD000594,PROD0008,1,4749,4749
OI000928,ORD000595,PROD0004,1,1199,1199
OI000929,ORD000596,PROD0030,1,2669,2669
OI000930,ORD000597,PROD0034,1,629,629
OI000931,ORD000597,PROD0002,1,3029,3029
OI000932,ORD000597,PROD0022,1,1659,1659
OI000933,ORD000598,PROD0038,1,459,459
OI000934,ORD000599,PROD0015,1,879,879
OI000935,ORD000599,PROD0034,3,629,1887
OI000936,ORD000600,PROD0016,1,309,309
OI000937,ORD000601,PROD0004,1,1199,1199
OI000938,ORD000602,PROD0032,1,1119,1119
OI000939,ORD000603,PROD0038,2,459,918
OI000940,ORD000604,PROD0002,1,3029,3029
OI000941,ORD000605,PROD0004,1,1199,1199
OI000942,ORD000606,PROD0013,1,549,549
OI000943,ORD000607,PROD0023,1,2179,2179
OI000944,ORD000607,PROD0010,1,2449,2449
OI000945,ORD000608,PROD0032,3,1119,3357
OI000946,ORD000609,PROD0031,1,1129,1129
OI000947,ORD000610,PROD0026,1,319,319
OI000948,ORD000611,PROD0035,3,69,207
OI000949,ORD000611,PROD0002,1,3029,3029
OI000950,ORD000612,PROD0030,2,2669,5338
OI000951,ORD000613,PROD0038,1,459,459
OI000952,ORD000614,PROD0025,1,409,409
OI000953,ORD000614,PROD0026,1,319,319
OI000954,ORD000615,PROD0020,3,1939,5817
OI000955,ORD000616,PROD0015,1,879,879
OI000956,ORD000616,PROD0025,1,409,409
OI000957,ORD000617,PROD0011,1,2119,2119
OI000958,ORD000617,PROD0019,1,2469,2469
OI000959,ORD000617,PROD0028,1,569,569
OI000960,ORD000618,PROD0032,1,1119,1119
OI000961,ORD000618,PROD0022,1,1659,1659
OI000962,ORD000618,PROD0001,1,4529,4529
OI000963,ORD000618,PROD0015,2,879,1758
OI000964,ORD000619,PROD0016,1,309,309
OI000965,ORD000620,PROD0021,1,549,549
OI000966,ORD000621,PROD0035,1,69,69
OI000967,ORD000622,PROD0011,1,2119,2119
OI000968,ORD000623,PROD0002,3,3029,9087
OI000969,ORD000624,PROD0018,1,1959,1959
OI000970,ORD000625,PROD0024,1,889,889
OI000971,ORD000626,PROD0014,1,2179,2179
OI000972,ORD000626,PROD0031,1,1129,1129
OI000973,ORD000627,PROD0038,1,459,459
OI000974,ORD000628,PROD0003,1,2559,2559
OI000975,ORD000629,PROD0032,2,1119,2238
OI000976,ORD000629,PROD0001,1,4529,4529
OI000977,ORD000630,PROD0024,1,889,889
OI000978,ORD000631,PROD0005,1,4119,4119
OI000979,ORD000631,PROD0038,1,459,459
OI000980,ORD000632,PROD0015,1,879,879
OI000981,ORD000633,PROD0003,1,2559,2559
OI000982,ORD000634,PROD0021,1,549,549
OI000983,ORD000634,PROD0038,1,459,459
OI000984,ORD000634,PROD0002,1,3029,3029
OI000985,ORD000634,PROD0025,2,409,818
OI000986,ORD000635,PROD0004,1,1199,1199
OI000987,ORD000635,PROD0009,1,1599,1599
OI000988,ORD000636,PROD0009,1,1599,1599
OI000989,ORD000636,PROD0020,1,1939,1939
OI000990,ORD000636,PROD0028,1,569,569
OI000991,ORD000637,PROD0028,1,569,569
OI000992,ORD000637,PROD0007,1,4319,4319
OI000993,ORD000638,PROD0021,1,549,549
OI000994,ORD000639,PROD0017,2,3049,6098
OI000995,ORD000640,PROD0001,1,4529,4529
OI000996,ORD000641,PROD0022,1,1659,1659
OI000997,ORD000641,PROD0033,3,2249,6747
OI000998,ORD000642,PROD0023,1,2179,2179
OI000999,ORD000643,PROD0001,1,4529,4529
OI001000,ORD000644,PROD0028,1,569,569
OI001001,ORD000645,PROD0012,1,989,989
OI001002,ORD000646,PROD0007,1,4319,4319
OI001003,ORD000646,PROD0021,1,549,549
OI001004,ORD000647,PROD0015,1,879,879
OI001005,ORD000648,PROD0005,1,4119,4119
OI001006,ORD000648,PROD0032,1,1119,1119
OI001007,ORD000649,PROD0021,1,549,549
OI001008,ORD000650,PROD0003,2,2559,5118
OI001009,ORD000650,PROD0011,1,2119,2119
OI001010,ORD000650,PROD0012,1,989,989
OI001011,ORD000651,PROD0028,1,569,569
OI001012,ORD000652,PROD0024,1,889,889
OI001013,ORD000652,PROD0005,1,4119,4119
OI001014,ORD000653,PROD0001,1,4529,4529
OI001015,ORD000653,PROD0009,1,1599,1599
OI001016,ORD000654,PROD0018,1,1959,1959
OI001017,ORD000654,PROD0033,1,2249,2249
OI001018,ORD000654,PROD0037,1,189,189
OI001019,ORD000655,PROD0002,1,3029,3029
OI001020,ORD000656,PROD0021,3,549,1647
OI001021,ORD000657,PROD0027,1,399,399
OI001022,ORD000657,PROD0014,1,2179,2179
OI001023,ORD000658,PROD0034,1,629,629
OI001024,ORD000659,PROD0019,1,2469,2469
OI001025,ORD000659,PROD0027,1,399,399
OI001026,ORD000659,PROD0011,1,2119,2119
OI001027,ORD000659,PROD0014,3,2179,6537
OI001028,ORD000660,PROD0034,1,629,629
OI001029,ORD000661,PROD0018,1,1959,1959
OI001030,ORD000661,PROD0003,1,2559,2559
OI001031,ORD000662,PROD0026,1,319,319
OI001032,ORD000663,PROD0032,1,1119,1119
OI001033,ORD000663,PROD0013,1,549,549
OI001034,ORD000663,PROD0027,1,399,399
OI001035,ORD000664,PROD0014,1,2179,2179
OI001036,ORD000664,PROD0003,1,2559,2559
OI001037,ORD000665,PROD0002,1,3029,3029
OI001038,ORD000665,PROD0008,1,4749,4749
OI001039,ORD000666,PROD0002,1,3029,3029
OI001040,ORD000667,PROD0004,1,1199,1199
OI001041,ORD000668,PROD0037,1,189,189
OI001042,ORD000668,PROD0036,1,129,129
OI001043,ORD000669,PROD0011,1,2119,2119
OI001044,ORD000670,PROD0034,1,629,629
OI001045,ORD000671,PROD0013,1,549,549
OI001046,ORD000672,PROD0025,1,409,409
OI001047,ORD000672,PROD0029,1,509,509
OI001048,ORD000672,PROD0022,1,1659,1659
OI001049,ORD000673,PROD0020,1,1939,1939
OI001050,ORD000674,PROD0028,1,569,569
OI001051,ORD000674,PROD0014,1,2179,2179
OI001052,ORD000675,PROD0028,1,569,569
OI001053,ORD000675,PROD0026,1,319,319
OI001054,ORD000676,PROD0006,2,3799,7598
OI001055,ORD000677,PROD0002,1,3029,3029
OI001056,ORD000677,PROD0035,1,69,69
OI001057,ORD000677,PROD0020,1,1939,1939
OI001058,ORD000678,PROD0032,2,1119,2238
OI001059,ORD000678,PROD0010,1,2449,2449
OI001060,ORD000679,PROD0001,1,4529,4529
OI001061,ORD000679,PROD0008,1,4749,4749
OI001062,ORD000680,PROD0013,1,549,549
OI001063,ORD000680,PROD0035,1,69,69
OI001064,ORD000681,PROD0038,1,459,459
OI001065,ORD000682,PROD0007,1,4319,4319
OI001066,ORD000682,PROD0005,1,4119,4119
OI001067,ORD000683,PROD0038,1,459,459
OI001068,ORD000683,PROD0015,1,879,879
OI001069,ORD000684,PROD0034,1,629,629
OI001070,ORD000685,PROD0024,1,889,889
OI001071,ORD000685,PROD0030,1,2669,2669
OI001072,ORD000686,PROD0016,1,309,309
OI001073,ORD000686,PROD0030,1,2669,2669
OI001074,ORD000686,PROD0003,1,2559,2559
OI001075,ORD000687,PROD0009,1,1599,1599
OI001076,ORD000687,PROD0016,2,309,618
OI001077,ORD000688,PROD0019,3,2469,7407
OI001078,ORD000689,PROD0002,1,3029,3029
OI001079,ORD000690,PROD0007,1,4319,4319
OI001080,ORD000691,PROD0030,1,2669,2669
OI001081,ORD000692,PROD0008,1,4749,4749
OI001082,ORD000693,PROD0015,1,879,879
OI001083,ORD000694,PROD0007,3,4319,12957
OI001084,ORD000695,PROD0009,1,1599,1599
OI001085,ORD000695,PROD0006,1,3799,3799
OI001086,ORD000696,PROD0004,1,1199,1199
OI001087,ORD000697,PROD0008,1,4749,4749
OI001088,ORD000698,PROD0016,3,309,927
OI001089,ORD000698,PROD0014,1,2179,2179
OI001090,ORD000699,PROD0005,1,4119,4119
OI001091,ORD000699,PROD0031,1,1129,1129
OI001092,ORD000700,PROD0032,2,1119,2238
OI001093,ORD000701,PROD0035,1,69,69
OI001094,ORD000702,PROD0002,1,3029,3029
OI001095,ORD000703,PROD0009,1,1599,1599
OI001096,ORD000703,PROD0026,1,319,319
OI001097,ORD000704,PROD0018,1,1959,1959
OI001098,ORD000705,PROD0030,1,2669,2669
OI001099,ORD000705,PROD0016,1,309,309
OI001100,ORD000706,PROD0021,1,549,549
OI001101,ORD000707,PROD0036,1,129,129
OI001102,ORD000707,PROD0033,2,2249,4498
OI001103,ORD000708,PROD0024,1,889,889
OI001104,ORD000708,PROD0003,1,2559,2559
OI001105,ORD000708,PROD0001,1,4529,4529
OI001106,ORD000708,PROD0019,1,2469,2469
OI001107,ORD000709,PROD0027,1,399,399
OI001108,ORD000709,PROD0033,1,2249,2249
OI001109,ORD000709,PROD0018,1,1959,1959
OI001110,ORD000710,PROD0008,1,4749,4749
OI001111,ORD000710,PROD0028,1,569,569
OI001112,ORD000711,PROD0027,1,399,399
OI001113,ORD000711,PROD0010,1,2449,2449
OI001114,ORD000712,PROD0035,1,69,69
OI001115,ORD000713,PROD0007,1,4319,4319
OI001116,ORD000713,PROD0036,1,129,129
OI001117,ORD000714,PROD0021,1,549,549
OI001118,ORD000714,PROD0007,1,4319,4319
OI001119,ORD000715,PROD0030,1,2669,2669
OI001120,ORD000715,PROD0004,2,1199,2398
OI001121,ORD000715,PROD0010,1,2449,2449
OI001122,ORD000716,PROD0031,1,1129,1129
OI001123,ORD000717,PROD0007,1,4319,4319
OI001124,ORD000718,PROD0029,2,509,1018
OI001125,ORD000719,PROD0016,1,309,309
OI001126,ORD000719,PROD0019,2,2469,4938
OI001127,ORD000720,PROD0016,2,309,618
OI001128,ORD000720,PROD0026,1,319,319
OI001129,ORD000720,PROD0031,1,1129,1129
OI001130,ORD000720,PROD0003,1,2559,2559
OI001131,ORD000721,PROD0005,1,4119,4119
OI001132,ORD000722,PROD0012,1,989,989
OI001133,ORD000722,PROD0006,1,3799,3799
OI001134,ORD000723,PROD0037,1,189,189
OI001135,ORD000724,PROD0020,1,1939,1939
OI001136,ORD000725,PROD0003,1,2559,2559
OI001137,ORD000726,PROD0010,1,2449,2449
OI001138,ORD000727,PROD0026,1,319,319
OI001139,ORD000728,PROD0015,1,879,879
OI001140,ORD000729,PROD0034,1,629,629
OI001141,ORD000730,PROD0038,1,459,459
OI001142,ORD000731,PROD0016,1,309,309
OI001143,ORD000731,PROD0023,1,2179,2179
OI001144,ORD000732,PROD0009,1,1599,1599
OI001145,ORD000733,PROD0009,1,1599,1599
OI001146,ORD000733,PROD0033,1,2249,2249
OI001147,ORD000734,PROD0008,1,4749,4749
